delta_0,gamma_0,eps_0,r_0,x0_infect_0,beta0_0,beta1_0,beta2_0,beta3_0,beta4_0,beta5_0,beta6_0,delta_1,gamma_1,eps_1,r_1,x0_infect_1,beta0_1,beta1_1,beta2_1,beta3_1,beta4_1,beta5_1,beta6_1
0.7423766262890551,0.24064452311886783,0.6385476855317895,0.18814549235307373,0.00026096405178827704,0.020488365139668792,0.05199968052163451,0.002793346302145656,0.05761309521688834,0.02608371290252801,0.04142984280759934,0.039448402014429985,0.42052817327849296,0.26298301920226447,0.14203090393112502,0.13967634852365732,1.174950168073336e-05,0.02870675794989723,0.013727595126031453,0.039466317217453195,0.028530452203120445,0.06565240326687488,0.04323113959734168,0.03413926266409803
0.024450563979157732,0.4983531176769748,0.9998689184902407,2.1433673601314162e-05,0.00018918892251207136,0.0478255888106678,0.018660267559727654,0.006280807637824094,0.0030492627217692425,0.04583126717322254,0.025500024190797176,0.015242652873863095,0.9387577916873185,0.0015418639751986016,0.09826270292727896,0.7976205891037538,0.00017726013629928283,0.024064323857384644,0.06098204399442074,0.03422880800293109,0.06757286398762544,0.02537529550336859,0.0530063793677578,0.06283457355730829
0.33964108312878405,0.0941423163482659,0.08783036947383084,0.6171216758084342,0.00014624203924509512,0.0013969493916964426,0.007031700037300499,0.027152414767994598,0.004197737939702558,0.06388932164411362,0.004180888737495802,0.027240129718960657,0.509583893135196,0.3993784560307859,0.860261774511843,0.12638506051139642,0.00018912313804078288,0.007761748662704794,0.05437912145540278,0.0027840428907300436,0.00724192595262036,0.014901752398931274,0.0019862936400475584,0.028285037481232348
0.3102090135451662,0.3344431049326727,0.7279914502884755,0.23853591431874033,0.0002704311768981994,0.016154402050334072,0.024023863119590576,0.02387422027650107,0.01355065525943257,0.05771900970995801,0.008589522367735804,0.06833152428592988,0.27047387602958967,0.4399063677552038,0.9110866054539596,0.04427905781945208,1.0286201383556152e-05,0.034379929708207684,0.023766692766752615,0.045405259082413045,0.048634476795428656,0.06766574645837134,0.047187369648993414,0.030798598949037703
0.6798308623347165,0.00821188754565507,0.23593251209292443,0.14847857041786044,6.639675211959952e-05,0.06698672071651944,0.03989367359564754,0.04397511313664306,0.02125722555354141,0.05980367211555775,0.03682136724830273,0.06105553678935737,0.2686481829185279,0.19500212538814554,0.4396820665008714,0.18165332492650096,0.00016679723537991851,0.04759980650530457,0.007542238121581945,0.04034336622752643,0.010498661706685439,0.016296166973545852,0.046127235025838216,0.01932629769761502
0.07470208795995481,0.3340675801559703,0.17125800216876993,0.1436292208916651,4.388909053673074e-05,0.05789748453662031,0.02770753856185607,0.006925917899935054,0.01249597502897123,0.02345376185102938,0.052342092028676165,0.05793345036213394,0.7806063065875514,0.026550038410419138,0.02071818657766457,0.19243877988180993,0.0002633963689268871,0.005605712889436226,0.026146190503687536,0.04917221027849146,0.06633815427665174,0.056301040877077525,0.04857553776079352,0.05673512327701651
0.17942708868981389,0.08078621230471734,0.5491151937010644,9.886263823819236e-05,0.00022876761774627967,0.0020940525989735954,0.00019858832834934208,0.01122766183709467,0.03470911715118031,0.013703485933702565,0.04133009329961576,0.03368526447984711,0.3840730147854496,0.5831215921577471,0.3086375724125765,0.6452400886412797,8.25595566197233e-05,0.03021232193526989,0.056319767568496916,0.054826549939069665,0.03668604424589626,0.0037783274643481486,0.0448382199921012,0.014451614105093819
0.7704904625482913,0.22871705690832111,0.46874503676378,0.5041236105198577,3.144551705594708e-05,0.059208422164409136,0.04635718266519626,0.009592219752460796,0.013976161793464045,0.019325628907540582,0.0686304793934262,0.04902456286646827,0.5283694565694714,0.3274836580396674,0.6466779265167247,0.11059544938590204,4.808920152440851e-05,0.057112790709491774,0.04973658340574322,0.04593809756986666,0.021001511387581513,0.04745450130339905,0.054366783875182574,0.05812788849654919
0.45772932655069204,0.5247109863944719,0.37800954676101955,0.3376118779465183,0.00010028281233728293,0.017707244803301738,0.05748234690624134,0.04620748790879357,0.0038191293610738506,0.049476912168800555,0.05002749574826682,0.05557383814077194,0.8974786125027076,0.00037847336374471175,0.2930152175438325,0.5823682448212932,0.00019323492923838212,0.018968104633736695,0.0010407091168003497,0.06723607197878932,0.023266581610239784,0.0584207489659365,0.05023534924016353,0.05961545312181887
0.4909512655340752,0.40210029268203185,0.18148851099977908,0.6550925985891101,0.0001587238647472655,0.006410308837493351,0.03251161646365229,0.030162891643369254,0.06392892042673824,0.032427048617507115,0.04000858425615224,0.03926980891056444,0.695064728412155,0.1795142374294324,0.6897006451342991,0.08426281628642598,0.00013091385418657203,0.04687404951080135,0.013907136151755598,0.041891836648907194,0.05703359465191281,0.0193077200353987,0.026661506153448172,0.04006210233135528
0.43406528251306425,0.3834105868670666,0.8054957962924224,0.007109701315681146,0.00015666929263863166,0.014026195605255537,0.058345826659465645,0.0682061713674846,0.021842619275896476,0.061684382138770165,0.04286995670707984,0.05856506436654868,0.49174001629474573,0.4580323677085433,0.5142897630954285,0.475643976295306,0.00024340414001501997,0.037690531366358915,0.015596312090091232,0.028906853745616388,0.0632760168782479,0.040136261268018704,0.03827212712982787,0.018543499647749914
0.705400202687271,0.13698640750643942,0.2835605813089475,0.6428990814470837,3.616216135661895e-05,0.061678761344170885,0.0305486706026654,0.0604686985949189,0.05499475925011654,0.06128502630679832,0.057598813549300486,0.02293568298965301,0.5763646881959091,0.17201959620704538,0.3735721039582485,0.42449675800404624,0.0001622511889622763,0.05996437741979212,0.003572627138573291,0.009448651229934279,0.04683558717506718,0.001364523326438562,0.00710612120394315,0.02662030056443786
0.8471093999728614,0.11246269745533762,0.21302883039834497,0.41805700730115236,0.0002809104802769766,0.027966267104997423,0.03812770196910698,0.058633377481505024,0.034192968880344066,0.06809387124657139,0.017258586823585356,0.05078644365396549,0.8083924214193167,0.16815830240021745,0.31940266936230904,0.19330509165954401,9.79736972378202e-05,0.03552112641885686,0.004809286146771783,0.050623473269233506,0.049364996836134364,0.013827135367619281,0.015126208690148057,0.04209149076266379
0.584125052200436,0.3108169561459537,0.7036734341413858,0.1494643919358567,0.0002472002901139653,0.05257367167767643,0.003413410316037281,0.06246986683097019,0.007841665741924575,0.006640341476433548,0.0067918302380705784,0.01323518906372485,0.5104125498516404,0.017959700078600264,0.08434328340206462,0.9031848516494114,0.00019985607105472988,0.06542078205740805,0.047232367599913554,0.04139158346788111,0.029749082818973056,0.04913791454168911,0.019974601326660672,0.05255713502710723
0.8587222459524675,0.12608131639751136,0.9086844449376356,0.0729899772451103,0.0001799126125976953,0.06387691465268057,0.0657728289446241,0.035296517795293116,0.03565351227809712,0.044074813269383624,0.02230930218299979,0.02374806024651309,0.9600000887624668,0.03892253933644593,0.721400044041493,0.10206430102863853,0.00028468065201134665,0.012612935474040021,0.04083986210270726,0.06289045052331639,0.026153729225190523,0.023320812277315552,0.008765955508838127,0.010471093231473041
0.8810134646967336,0.00859498092630528,0.025340346028327437,0.46260894535982694,0.00013763522280857483,0.05568145392994687,0.028399508929240095,0.06630990621175432,0.038846447985605374,0.00026884290001142177,0.018733487191242612,0.0011335818043405024,0.07444019688496296,0.5690585918304963,0.12126445681132016,0.670481607688794,0.00024635459344499904,0.019924358488587732,0.04790735665266989,0.01027165723564893,0.01821064070734808,0.06257097027486337,0.03588121158649665,0.03726012199833371
0.14544878209385947,0.25662831057506463,0.04474084777595941,0.8911351663886394,0.00026899178507197054,0.01706935619882243,0.014608238754342797,0.017467438997789717,0.008428113416879246,0.020124024536907422,0.03882456028939704,0.0018260863302739002,0.08855066092412442,0.03706545509844038,0.850801910241392,0.06129929144936656,0.0002823411689489796,0.004600484115013838,0.031475506077020605,0.05206651647620341,0.052510921203024995,0.035830571771856154,0.04243304797136691,0.025240920956837304
0.5351063769119189,0.18273469384197974,0.671250966934971,0.2776822172146992,0.00018412423769554763,0.06814579664515312,0.05268553116373276,0.017087576554283713,0.0062519173536217405,0.009775720677085216,0.05476064343096056,0.012776733261318637,0.21467433813119668,0.21883588687778227,0.16169153575341602,0.19244956938768334,0.00023488677315509335,0.06200774494660891,0.019296756073611296,0.02606015491146548,0.06387982030087404,0.02771496699467415,0.0005736724718303366,0.029124454935890436
0.9100130584486058,0.015463662590014722,0.2713948481917743,0.5745608760223455,3.778728310224831e-05,0.010812534996569157,0.04844021670145514,0.033894159589930604,0.010643270807839464,0.028833833539885584,0.02972811532241052,0.05314270893815743,0.9162465168506847,0.06736452983163305,0.2179083817952866,0.4711709424726503,0.00018996813912676986,0.029507661406501556,0.014776795091258968,0.010445638468527904,0.005670679365483679,0.04638936544851214,0.028179268434119865,0.022855450477528825
0.8252193971161298,0.134214354694431,0.8931714435671512,0.06363046356789384,3.35584638107735e-06,0.03213079802553623,0.06485271986663689,0.030980874542844945,0.01021255424625571,0.021213125765047216,0.020104221396790512,0.006913000075259991,0.10129100779763738,0.5873582255765076,0.059878571265186864,0.19553648647199054,9.193423222435343e-05,0.03636923582758354,0.03412432931665029,0.008268936160966233,0.02148969300455309,0.019430505309907215,0.022869663755578206,0.011281136663219189
0.7199601546516071,0.060456566836237,0.0644741177046305,0.6769985173724327,0.00011516471057762572,0.05987839964628282,0.031968823411141295,0.025475603905643598,0.023976201034754896,0.06673734563124825,0.01669292755678214,0.05429671828997418,0.8268990925761566,0.08826907260406706,0.7820178080809023,0.1750170094450826,0.00016564234412465683,0.039204905935686804,0.012080607765071133,0.04720274550445103,0.003952634449147804,0.05144665396970826,0.025433115887822193,0.04587662202848126
0.08003207332310788,0.4848158783327511,0.811492994663956,0.06144168336797564,0.00010868114304884935,0.025299078080711628,0.02206750550425573,0.021680277818816943,0.02894953164602885,0.004340944861372981,0.0344326945379759,0.05604196532001488,0.5979762226589381,0.22560157661618663,0.4920880093255559,0.35313119387385794,0.00015773526308330652,0.017896878604138723,0.06317545774352004,0.022377184778480743,0.015770523223318105,0.06699359794045252,0.03937514836586748,0.047747471657132
0.30529912913081264,0.4853327209961085,0.9208532065130467,0.0039030077291098307,0.00022217449080555752,0.028827266327589456,0.043198848937837216,0.06734033893194241,0.03368464063389847,0.06525002172290435,0.005884734286147789,0.045478486170206375,0.4591457187019246,0.034048723334308674,0.0464999541571399,0.1330909082776049,4.248112400206479e-05,0.05074835026462358,0.06460977276886422,0.055353362225589745,0.029285834925376838,0.011007918779074099,0.03298422199505731,0.045347434415259805
0.2932006693750578,0.5702825594847335,0.0023847666032779454,0.42895378472773205,8.621708213142108e-05,0.013114222013985934,0.054929186226056186,0.04826300233376558,0.005933003554128144,0.033455139142426135,0.014549625514075536,0.06221106964479289,0.7376892639402636,0.0034549818150491018,0.6615026152990898,0.22186578609311738,0.000260627988660216,0.04416923840278707,0.03879527885580272,0.0008648660497316501,0.051073784107429555,0.04347618468303276,0.03464396557116038,0.02352835721774135
0.38302203728704587,0.2836646494661811,0.9128675723992333,0.036592329320296435,0.00023596607498448541,0.03518093291322285,0.05955574297851203,0.018358256478959795,0.06691608527694695,0.04704698537144009,0.031802565005510194,0.0362778122559144,0.845449872683927,0.1306712996358187,0.6158219143741033,0.29826058255529175,0.00020911514001953788,0.054510594145989515,0.02815459825801676,0.06380526645025461,0.05006610719017808,0.011832301532154131,0.046346216089613174,0.04909655037000206
0.513262545728487,0.14511390042940348,0.29225036611496136,0.048123905914898825,8.177542004373579e-05,0.011852311667134545,0.00431863343180425,0.057858182145953146,0.052712366998492355,0.015460987178967912,0.009361403271361214,0.01412260560857605,0.9522162760074788,0.02536168068485737,0.35075028777981254,0.48663414158221213,7.081139004699868e-05,0.006896233442570021,0.06489000315446536,0.05024272565251645,0.003025556217382932,0.018239480482954495,0.06678240532334297,0.06696459224695313
0.280950500553546,0.24090182619359943,0.975872150616098,0.014599322262424327,0.00019777717210869264,0.06648962060026184,0.045346194045171144,0.00616711591082332,0.04251460112011344,0.0468473513471829,0.034944763812072004,0.004139869299616848,0.8360072851915334,0.0649285347702199,0.4737959583070366,0.3757680063935846,0.00014657496110290802,0.022670057155461908,0.060231046055578066,0.05984397700936987,0.03528335132790842,0.05035290331362022,0.03332651100014008,0.05216123598402467
0.10532639373118949,0.31674651425357475,0.49869584566334785,0.054536057135522474,0.00016764159664097152,0.04118913465170067,0.060949807327573394,0.057172868778982366,0.002300967472208301,0.03252768648862434,0.02634248781664372,0.06168197653171491,0.18766510410311213,0.3442722093778534,0.009635306004763589,0.6388759533104559,2.086759844340477e-05,0.01084188930558436,0.020449681998564097,0.02748480368899701,0.05595103569950524,0.024204462287158255,0.0492425666054197,0.012134475065554947
0.9352557913559301,0.04302826520154908,0.3520588974872226,0.06268290575464124,5.866590856164981e-05,0.05314544011928605,0.04389037566259162,0.007990543797763837,0.06753998043719,0.00941016744014419,0.06149606440481802,0.060080916565855735,0.8505779636087837,0.015459979101963603,0.2516441558381164,0.377311619531116,0.00022599550275148893,0.037012821838261545,0.05704467810997189,0.0618265974110463,0.005196037404790863,0.034242447678047655,0.03535432948406867,0.009826557321855374
0.8642976624584058,0.015417250091948604,0.6944829636336619,0.26079149560624965,0.00019910513346606447,0.04518713560734471,0.000699801995015209,0.05065642820491854,0.026925175626270212,0.05471009300462778,0.06485331655240523,0.010011341933592566,0.3732702313779724,0.5213728606345276,0.6964053872311138,0.1439821723642951,0.00013928503265298023,0.028137524420164477,0.03809534222162298,0.061379368261602674,0.031650179484085744,0.002148897044680185,0.03241328560940119,0.009447839671655644
0.5440933731257627,0.14343469207193194,0.3480556562471043,0.23905782645944515,0.00016452115840564962,0.023348415813463818,0.009247797477729094,0.06344328192952693,0.02341223739943362,0.06297573133966548,0.023616076602376464,0.02818386249880414,0.8698641241838352,0.08842976575602002,0.9717571994455096,0.02689919599183976,0.00019806203630573136,0.06636109646906252,0.016217909696033227,0.05910217711440189,0.004242743986011102,0.05481482934367826,0.02699236626258442,0.017890310675613596
0.3520171309188539,0.055551232798066424,0.07991513963030139,0.7699553005152382,1.2947383219371151e-05,0.040698299352501174,0.04065089478701983,0.014650013756506016,0.04849321425582556,0.015910031677654087,0.01444689752942573,0.044732664407491456,0.4741763341327904,0.36091873067977065,0.7721388893796151,0.024179926537465254,0.00012176390911361648,0.05508683119000503,0.018359298917920756,0.06029191857316062,0.05530088138807253,0.03122793374951891,0.05905132514124937,0.006325308768823253
0.1340561732321967,0.5941650916820694,0.9571080599581058,0.02188086009346333,0.00014279936903623122,0.056630458135249154,0.03557025830850829,0.040885624886720574,0.06186223890825196,0.047736562123941666,0.0660538525116415,0.04074619594683779,0.7520608845805621,0.0297066244000277,0.624255499715978,0.34570021557121217,0.00018267765799650823,0.0092730939132148,0.005406426357815061,0.02348998514285608,0.036039291818614344,0.013021696868942499,0.015246776210033336,0.03797660527959447
0.5650302957787736,0.35862402471335236,0.15587836016826745,0.543082454323552,0.0001238337041165458,0.004638505103178458,0.013065577452818224,0.005033244603943718,0.055999042106160433,0.05376837551436924,0.023235139712058834,0.01130270029680393,0.25824785936127176,0.42852568920028,0.1826002069062194,0.7192551138645541,4.420857882177072e-05,0.0074313595019134685,0.04235811687503043,0.06548573735201683,0.04412217400449143,0.028316982140792892,0.057706789015215594,0.015284206530190563
0.6938429441871373,0.03861653419544544,0.7521949506614429,0.05395105952099325,9.281944284454774e-05,0.0501751941825443,0.010608821260915785,0.03194253532441395,0.01745366637712788,0.04460973012640286,0.0509106744697066,0.034361528479266885,0.48401992215974843,0.15935039328682293,0.34902234261112514,0.07798631687453884,0.00013499861542058323,0.011370802239832988,0.005543728316156883,0.04301526694447271,0.009911755521674307,0.061942637141119784,0.0260399851571892,0.021810592132149323
0.7863008964097852,0.039746055470551114,0.2619981715627703,0.5986376551514874,0.00012128828954879844,0.06067539746953778,0.03433898626531619,0.0013336352733825743,0.03225371329236162,0.03072889009381679,0.06081192055813497,0.004933006391668738,0.796454205646045,0.043380566354379556,0.15177869511591247,0.6192917923571258,0.0002553097545880428,0.02422539343668752,0.04856693414362584,0.013325864138636595,0.018885260796353807,0.03257707554475987,0.0645797505962633,0.028692807331913598
0.9721095986068249,0.00802057396247452,0.586972055504523,0.1993957265267121,0.0002192649791001801,0.0584853856138076,0.063556460068362,0.020434603124568476,0.06319391369271164,0.027032771936133307,0.04357734790521762,0.0646437978497411,0.2320942342034395,0.48994166932935185,0.2758230075323875,0.3843162955783019,1.5976117143145167e-05,0.05197188622964942,0.05290859756600478,0.014391526033816299,0.045736492976776406,0.02567723154722556,0.0032787250765879093,0.035399065498173836
0.2261419583115291,0.5100042513127416,0.31744595177185414,0.18575495580258644,0.00015268622414188262,0.06309748485257635,0.06340481367261828,0.028471245372953598,0.009203030862960175,0.06759093084528918,0.03550356865481189,0.011985555480492283,0.19884810415152965,0.47711351531728685,0.28330012950257916,0.65476970540335,0.0002581659060314295,0.04053282114939679,0.04363282793329481,0.0116785154616846,0.002591084926047191,0.05281511983914768,0.008999745013039784,0.06428071466213177
