delta_0,gamma_0,eps_0,r_0,x0_infect_0,beta0_0,beta1_0,beta2_0,beta3_0,beta4_0,beta5_0,beta6_0,delta_1,gamma_1,eps_1,r_1,x0_infect_1,beta0_1,beta1_1,beta2_1,beta3_1,beta4_1,beta5_1,beta6_1,delta_2,gamma_2,eps_2,r_2,x0_infect_2,beta0_2,beta1_2,beta2_2,beta3_2,beta4_2,beta5_2,beta6_2,delta_3,gamma_3,eps_3,r_3,x0_infect_3,beta0_3,beta1_3,beta2_3,beta3_3,beta4_3,beta5_3,beta6_3
0.5907300148501883,0.09484246363770575,0.9925471975035864,0.006096478880509231,0.00019476899378217195,0.05930145770876616,0.003556091038858254,0.04727972061107059,0.05035023919472549,0.0463480108425393,0.05425624132795782,0.018462204966589894,0.7500101707847621,0.1606887776618684,0.024927193568017775,0.9580363556955654,0.0002471920962508883,0.057749037913948996,0.007399459516536765,0.050528258944895835,0.008178375218385882,0.02035004165626842,0.007285617104838583,0.04617776633373429,0.13301788155217753,0.7179514793328428,0.07961403364512684,0.744818019294963,8.99375891879111e-05,0.027749723739615335,0.010889187002364133,0.007840802626075165,0.050608004745071745,0.05990406581325951,0.045350963090027896,0.05808697944008447,0.2654152252257456,0.08415824807315343,0.881659172015406,0.028594941874208375,0.00016708118812542813,0.05902717389486508,0.06266458584938821,0.0070499494715162625,0.04545350987093305,0.04673043850503336,0.05727323025843721,0.034084393887532136
0.2212150928679514,0.34028787721539383,0.8057981108888016,0.02622086202388353,7.021950418343053e-05,0.0565464642029697,0.009650491048928289,0.042344598136065725,0.036730203341407905,0.06075259506106622,0.013544453443826565,0.0583935923110964,0.7204781579247466,0.004855763842898414,0.587888781180207,0.18892599923303685,0.0002119129913801866,0.0584206787827713,0.04122731178481093,0.05896245512055406,0.06206416726823678,0.011842892898494538,0.020989054884507075,0.05556816887071579,0.8982517861237312,0.030054657612944784,0.5925520556294757,0.3468121354554493,8.089140753275584e-05,0.06645321919334256,0.029114847181408044,0.05392129471218084,0.021925716943460606,0.038102956762653004,0.0065188680473292375,0.013478878612433043,0.8797389500444407,0.04926039205033468,0.09998156618738673,0.5804398975566235,3.319697211258576e-05,0.023404862576378978,0.023817412290293535,0.025155067889425762,0.0365350460303158,0.06653877736857264,0.0075277533100735995,0.06178232255774561
0.3057094742020116,0.3175021866473053,0.04399182749124444,0.22539695595978781,0.0001551333719311524,0.005122064407802146,0.03553925466141054,0.052337679629935505,0.04755791178388343,0.04340775488966484,0.018616345201945033,0.06579544364758744,0.005047222035299205,0.11722214975397867,0.040569012945537476,0.8717429316526337,0.00020580347471038277,0.05153715198724052,0.0019991059032046774,0.052259718803854376,0.032947513119082276,0.02319771724437542,0.0020773158415807033,0.05698315284937661,0.6298909131274877,0.20623296199689542,0.4003826138183627,0.007374469649702875,0.0002176299159397295,0.022726317511951203,0.02167776192425087,0.039951800471972304,0.002093323228635728,0.018174695563028084,0.012786188124397748,0.028721751848747305,0.7147656718663382,0.21371548260983028,0.08061983559115181,0.430433712634467,5.230229355393759e-05,0.054439533054429244,0.03669200862017162,0.06574296606627808,0.06081095895589234,0.004595417092233404,0.017336234820924886,0.065998960829339
0.1056971012186814,0.28469350662062,0.2925803722524649,0.30902904498881306,0.0002782568659670074,0.0494803060910401,0.049311700399122325,0.023063749979742965,0.005033231219831198,0.025722546315917107,0.03942560832551904,0.03745501664565252,0.7728602500278065,0.07127425889428796,0.9530007935382028,0.04518968472109596,0.00026077635426731015,0.05570335802441998,0.0591358332172914,0.03044206004882935,0.02303752377080368,0.0466254825354759,0.011669941586534834,0.01422939795796183,0.23911575148324907,0.45834848264358263,0.730659300206841,0.1943976162780783,0.00013491904166954512,0.01256200268064033,0.024781995892840063,0.03910177482768304,0.04413307067035194,0.035810280393367845,0.013902668530485161,0.05501098966627259,0.4298801559465508,0.30974404213252443,0.55805598141405,0.3956097941868206,9.50187212654506e-05,0.021144458238932257,0.0257301661798963,0.004981956537405629,0.05369856759574147,0.05346677031155944,0.03157705343764001,0.05992197113116538
0.26843257789131963,0.017472905323054004,0.7985249948328188,0.19581820928748883,0.00023386743345818727,0.034738332042577716,0.03494322634174153,0.005534288323725619,0.040429757359038115,0.02693438545266284,0.04605983384291442,0.05321445435222641,0.385914269117374,0.507912399413127,0.2785000795059892,0.6375532817088562,0.000183043479110603,0.05707482911143039,0.057182789332179074,0.01162698628082817,0.032417105389846206,0.00040108915594511184,0.024756882912705724,0.0641946680954789,0.2881389713501816,0.333400790583875,0.5403588236789996,0.22945028195212416,5.191930797725698e-05,0.033537613612449564,0.04697954755785632,0.03216108011457162,0.0005076309663627344,0.03524407112787959,0.020359089475321442,0.01756044813082151,0.7598257220914549,0.1986045338169035,0.19180635438472424,0.7678426731548034,0.00020137296103761565,0.0647519916374812,0.031022965204961034,0.03804420045173491,0.023137688906764722,0.01996338282859979,0.046909955549706825,0.01658579726352799
0.16124274867832175,0.3230153778307672,0.5871774630298547,0.06711156959196382,3.2970060399720406e-05,0.03651612011432442,0.012257802050285828,0.03180368688626517,0.030642463286498552,0.04522438081117545,0.00725533171503097,0.027083508729007402,0.26936747693404295,0.5318184060445215,0.07687293397617156,0.4603410483132674,4.920155327556245e-05,0.015746755744795345,0.012673258440678332,0.05653197225130369,0.01542726437177422,0.019165102011391395,0.0033411948699986196,0.025537716026941867,0.6929906335195984,0.2677264662486542,0.1903470253604434,0.6108289478893583,7.433449636855128e-05,0.024995885349996697,0.05769650363348559,0.05959302360237116,0.017757257053823545,0.009926899994424336,0.0396393633781755,0.009446945498814268,0.01949509652849846,0.3369587452435142,0.06167866187901295,0.6936508606130285,9.890596738638977e-05,0.022408922366145834,0.017418406562677954,0.060275684573178286,0.03214920390313399,0.05198803264181335,0.03446849015815141,0.0601339805693353
0.5388559125864791,0.027036073231799743,0.3693916425756043,0.6018452217474994,0.00010172894950216756,0.06351556407680867,0.029107345862089563,0.010540338961327514,0.06195673852511553,0.05968758663489632,0.06255329351692761,0.03523353569839724,0.6980811780514177,0.12470810583463254,0.8716905573737992,0.06188871798992803,0.00013567554348640972,0.049131532274758555,0.03350651680544292,0.018230983213744622,0.029155723134249713,0.017187812771955708,0.002910370859649672,0.014762253692096687,0.986820343054768,0.004227115829694633,0.9122831835399492,0.0678597161016775,1.8298767846358575e-05,0.03137099342870428,0.06298781903711448,0.02195504707212644,0.05814717657605922,0.020476858522670227,0.003463194934781153,0.015023220118019721,0.4821064124704902,0.2567576927393463,0.5870275614111137,0.13410405857970426,0.0001301266276148357,0.029242539817300215,0.05899180783664604,0.031787379660003535,0.06147856480535502,0.05976530338219943,0.03691432082575469,0.045469451830693744
0.9618825359387647,0.00173830072336838,0.09048008386812025,0.5268191921960558,0.00019837728708203164,0.03553477926587104,0.01575692592954103,0.002316581734645411,0.03421447875310549,0.029984156005330952,0.01978257902840763,0.031119864691392725,0.3339049566630955,0.6429790125767015,0.9879069705273054,0.011821419253133304,4.4411294259791927e-05,0.06414675360943847,0.02964105432500488,0.028323468248119977,0.04511483529457826,0.05619806508064972,0.029481128090537524,0.04526047793909978,0.6198596070245986,0.14865521484817498,0.10003239256676934,0.032565217123150546,0.00010179817551490138,0.0020789219769257105,0.04048029461437459,0.004091202804438189,0.04164931296769199,0.061897725850770136,0.004764883690438067,0.04233416671009796,0.9799097470933613,0.012573988367216007,0.573360231961573,0.04366480305471078,0.00015864672040915445,0.04544652670141949,0.051089028588335784,0.05585851135281443,0.044115972707242664,0.03431052449043602,0.024573965357786606,0.01962406909355331
0.049327992178247765,0.609575280940525,0.671565866069598,0.14734303897907888,0.00017144344652750168,0.01322767880817931,0.004298436376838865,0.014800652586876843,0.005702160798996406,0.0317869423531257,0.0021694380422656494,0.004664711635163178,0.09059942586745587,0.15715354924811162,0.5969966040560458,0.27118631606077565,0.00021953215137361434,0.022890028625614497,0.02767387139940467,0.0363883745342735,0.006682076415501428,0.06209115648874961,0.03029714525874181,0.04430066686355826,0.994858564197789,0.0025043026867028165,0.16452690402687872,0.5096583608246356,0.00019521748303995807,0.04677973017532563,0.048548140365423195,0.01336736286929767,0.06515912736997635,0.011913565382775897,0.0316925916095693,0.045670824171246356,0.09824668008084732,0.5451275391179948,0.7592688479092705,0.2223478101923625,7.583795482538629e-05,0.03487640132615415,0.012261184974914631,0.06534241741079778,0.04686570163850447,0.016961248900326506,0.012845791715354351,0.05645302020975306
0.38155985308884816,0.36916722609994057,0.31121882016164254,0.12602826413713392,5.1069432171515915e-05,0.020043566275583295,0.05250409122551229,0.04899257499843327,0.038567738479946746,0.0038988265464444567,0.042083588187450754,0.0036374286554492334,0.630688260956474,0.05778109847897221,0.24223318413642997,0.07344880777026436,5.310924726077222e-05,0.048704067362642614,0.045575266695916036,0.022737535291116964,0.021420770591847438,0.01572769646297051,0.05295328181996349,0.05337879068099676,0.8767560369882674,0.03498174232246331,0.9317152584701973,0.009169281759811179,0.00025045841844782316,0.010520213448648636,0.006703115031434178,0.008164925031817713,0.035199862911178624,0.052319534769282,0.007127658632529706,0.06336884771698242,0.9831437335369847,0.006504214695839864,0.4818329580429533,0.3448253018206492,0.00024452668962856114,0.01670928072205727,0.027860074045077673,0.051155186677268163,0.02014993284016832,0.02382458943019863,0.05789699344079482,0.05795686950004639
0.9122543213600901,0.07327270752240805,0.47358665816638384,0.43417951532205695,9.177066781907914e-05,0.006619462207037123,0.020180612202104153,0.04314890629442839,0.06578237786979806,0.014011850276867565,0.039392073985345465,0.007248931246893693,0.8358637605573558,0.11193724390830634,0.2880457745045584,0.0006352925426371803,0.00023147870461167526,0.028224831074243964,0.04991164426764336,0.007867527499663256,0.046907138240460125,0.009946527594056136,0.027027784324298854,0.039418497904616025,0.2515782149842579,0.6046737769289158,0.6100575669809117,0.12141818133635672,0.00012550353412611547,0.006467145482006454,0.004181492722700713,0.0650617532706829,0.04282591533611412,0.04589488035620856,0.010273797006804466,0.05646027222578521,0.6028073602219411,0.20336957420940135,0.027264924097048567,0.74211511012809,0.00022461799445083007,0.06091267494557397,0.00394204715290789,0.01399680873805934,0.015833818831584728,0.009418887808172233,0.022544883304368876,0.013497672183410567
0.6130992921701593,0.3461042529350079,0.21922135560749523,0.0535060076217532,0.0002399035706187429,0.00554161308712475,0.04718491130683793,0.044915952192596614,0.0472694876255051,0.03599215030864708,0.05874631851328928,0.02983698579696592,0.5153094267086283,0.37207223460351424,0.9220562823773966,0.04878089496206795,1.3162403124288003e-05,0.00355117779792695,0.013337277903200419,0.008117879110234587,0.0010085555245413845,0.0049962069863193365,0.03985791137380676,0.037179818269503465,0.8118449921595967,0.09916490330446198,0.28455935356873596,0.32783871219779276,0.0002600746603080225,0.05373733242729068,0.039830079659690404,0.01767676473021508,0.03167458178146515,0.00688985263417802,0.009849185465294015,0.012067131413568563,0.20713832478002858,0.6097650276966314,0.47670230012467757,0.1453481891528027,6.944536909586281e-05,0.049448831141836104,0.06636976514460496,0.05917950435446639,0.03399763148513542,0.02967815730539956,0.05252677473016845,0.03867208576919653
0.2036323731398872,0.5632857163071783,0.9116486727129206,0.06565797930896242,1.4695100683759326e-05,0.06449140564034758,0.007487731139640616,0.05886373585507546,0.00822025534615777,0.013006869911865974,0.060529377779976815,0.05773915138605496,0.5377612366905034,0.37193908679802273,0.2200471319090298,0.39252123463676447,0.0001255385226202831,0.006134807191460253,0.04067255172759917,0.037221413616014665,0.01614960947180068,0.05730995260296054,0.02284871364884566,0.03224778717749254,0.08445807541530964,0.08738757001728024,0.9741107310020476,0.0013613110198101267,0.00026442621760802747,0.03711459438596502,0.033083935976570555,0.03777059150889208,0.0037088895124452173,0.02722137225300508,0.05274659875139057,0.06187861179936873,0.515682093794493,0.19294149408773642,0.7283150595709029,0.2232170729954519,0.00014678792488764312,0.0320892769486441,0.049018364296320685,0.05954632676827251,0.065569845344314,0.02710038415979086,0.03807534798261828,0.036194420056951754
0.926366033987087,0.023622737024409268,0.5523022670256651,0.42386375150959393,1.1752019532592666e-05,0.004286627479744732,0.044321583138359086,0.009746573058987374,0.052334285521185596,0.06470970319942292,0.002966562816250947,0.021718726382188785,0.5568436670258682,0.44239298181231973,0.25378405711055113,0.5835935165423398,1.6436462231504493e-05,0.022002465897800798,0.0379999098359451,0.032444811647642485,0.05632688440015742,0.0020384950922707552,0.018927643370697696,0.05515451912328552,0.6438722063771347,0.04355797681267701,0.11183519949328373,0.7968037048449691,0.00022039698344306067,0.05760643608066916,0.05854832943012174,0.03617621792369287,0.02707764053370545,0.007742754178070298,0.008646600681114273,0.003867197170280765,0.14290051062080766,0.5294727975135125,0.07045811016507436,0.29011955453968863,0.00017341334751135574,0.03413235570506646,0.026618179243858717,0.04212796983975923,0.04176728604904894,0.047978930689714885,0.0032505233543070155,0.01117991079453613
0.032382552101554746,0.6594810450159689,0.23060519100157273,0.6891286966795026,5.337283917763457e-05,0.024685482302708964,0.023261204267764294,0.038096746607356825,0.06348609756192314,0.015536934623804758,0.020166670921940046,0.02060012317637082,0.14522435800578168,0.7268824570774997,0.3855308813809642,0.07158373257290523,3.280205209078308e-05,0.007092117336250381,0.04781823424889723,0.04371417385629776,0.05818245260465425,0.0019682769026919144,0.027677054246802085,0.03460109580514616,0.5651843186794947,0.0035642946515226865,0.08951484919201913,0.390839760417048,0.00015571566498318298,0.00019283748613037837,0.017667535982096697,0.04894847596407456,0.0029404607986207956,0.015787075846497446,0.034556020687561376,0.041404637628345106,0.4160623842737125,0.1496150942966896,0.6657261998322296,0.05517840738693914,2.6951125076897637e-05,0.060331892156463306,0.05540981838708707,0.016876774765539605,0.018458331487699077,0.031206113346555025,0.03616991513138691,0.009768859817079137
0.8020074705485163,0.022844562081142078,0.5202168582684769,0.2888258398316578,0.00026508188973300674,0.06272265829605843,0.050910368599261874,0.04358040006870167,0.03327133917358342,0.057524084763538846,0.0649692894575217,0.05637736425884441,0.9510665830844016,0.004680917613654605,0.23165928335728175,0.18009423889580414,2.8776725858401458e-05,0.04313444561488377,0.03516842029402018,0.015787115809953015,0.018197145278252173,0.02620914301361609,0.06137498025680603,0.009655377291552473,0.35910838162900316,0.30326093277845734,0.018543524688319938,0.8835317210113129,3.319757328705966e-05,0.01561169357256914,0.03775466126627692,0.029713698870827174,0.06358381753322595,0.05183004856526165,0.05960171724758252,0.05310127665207706,0.11333318586715092,0.7921754094723634,0.2988279937099903,0.18856635166746447,8.565485147341818e-05,0.030730422430407443,0.0013267920864165517,0.00797141212260622,0.05323397135695,0.058495213508965395,0.01974343759320755,0.048474633545153786
0.14401248712995304,0.5438940699823107,0.03118377560903941,0.47577066555816305,0.0002720963817306838,0.06280681027510734,0.05154752462708809,0.033344521637317305,0.04278051119245943,0.05375445619689698,0.06392592738324308,0.034567562921771086,0.45451359128623725,0.482196335028912,0.8279841025097552,0.0070817029436788725,2.693114846428954e-05,0.010583684148918818,0.01703033367398846,0.005156922083566126,0.01070272674923061,0.03241748155730448,0.06390793306913314,0.016096788297068162,0.4304940061833233,0.44580183372323046,0.5339641154862879,0.24582920767603766,0.00028518943976803236,0.04889346946131699,0.024058460996474695,0.04099424223300394,0.02740577775279934,0.013217128135696131,0.047105127111662204,0.03749398759409259,0.03879541958831481,0.6444482530229975,0.39586232850302805,0.30827617047828104,0.00020918373754995727,0.009538072792112525,0.022889067407544227,0.022098336904250827,0.04308831346153385,0.013035490612696645,0.03340054389355942,0.007059308692031199
0.6074677852988523,0.1185668761178289,0.718537998292811,0.08899520225625908,6.217602033750698e-05,0.02918597428587454,0.03105915702736781,0.036758850080127,0.06039658626928491,0.06221237908918019,0.044616104783033,0.03178374044068603,0.9191067295938116,0.013545230467394587,0.06473816417778526,0.507894451148632,0.00017742076476656796,0.038213331494660496,0.04831612721245913,0.05137740491151959,0.05146321135985233,0.01059326592530621,0.00034711103396226333,0.06270913550716012,0.02929016668177231,0.7761960170584385,0.5510007867621772,0.0845605425016151,0.00011854330536623388,0.038633792768909055,0.0535702539755407,0.05174877820089004,0.04953771098510866,0.04616111652620058,0.06665132478247746,0.04822963140262273,0.9665308930965323,0.02941778379725658,0.446326206473746,0.24989045382097033,0.00011619605675716064,0.006887326042445252,0.052121038951749986,0.005585913638669183,0.024339102699758707,0.04050077974660813,0.06412245723696329,0.06217792466323761
0.522815683125956,0.08564119629318082,0.11446861278976454,0.4905056982165625,4.642056375491198e-05,0.034570609523640154,0.033578827185733955,0.004810276659707475,0.02536222977847354,0.018846504721634978,0.004727609399195349,0.005023212483813349,0.44588292074194397,0.3655735495815691,0.41016229996681713,0.5086816180316209,2.0989124865533408e-05,0.002154571125467767,0.047255815262305156,0.025815859119969607,0.014439371772919086,0.044390758380647696,0.04918244246510818,0.04064141595978075,0.4278771368431562,0.2804733394387314,0.4489403392757761,0.4543934971279227,2.421179377885275e-05,0.011976956515629923,0.008177123821170902,0.005041454749079149,0.04113231838925705,0.023479994536190055,0.024690425278752665,0.021000756208999032,0.6882686245767806,0.10095066902670297,0.40303628424479965,0.4611258519969033,1.3484970541968234e-05,0.055667334315232124,0.011426984224118936,0.03656550182349013,0.045187883344755576,0.0075340009124584325,0.03936176056558804,0.05483451141219598
0.9838826500959392,0.00814731690056712,0.12603876006846865,0.13015908943954807,0.00024289318417299166,0.0315866327546545,0.008494498160273176,0.055046748882954286,0.05078722026195415,0.014229839477607786,0.010869911943824471,0.06424796595251804,0.1070795930404246,0.6878189680013366,0.5178935263009398,0.1692920880352901,0.00016745568259872706,0.01504349707542519,0.02044898685462525,0.0017329471589638745,0.06480612278499896,0.04582061480778879,0.042197718834928864,0.021828273322144025,0.10652025138379093,0.8219766439886007,0.8574717170393509,0.10176872240066091,0.00022812340720819126,0.04128630475028809,0.028657142234750615,0.023669383846423354,0.022511458188268586,0.04839117797337635,0.03383659573227573,0.005570804752494767,0.047107862508130344,0.13664367290007892,0.23255035096814208,0.6570233118010184,0.00023778043966850163,0.06254034002152296,0.03392809814135639,0.022832912844577977,0.047944810510175,0.03872023037529261,0.011218860224740123,0.03199614140319477
0.5853268475755766,0.38883409116324547,0.7422648044254195,0.0406671721370877,2.772219478558146e-05,0.02610998991294703,0.005789079562334845,0.013847021643223531,0.025574666079887454,0.00844581450618664,0.02425847590166457,0.036465242626055855,0.7876298262721592,0.06249539157921163,0.1787942483650524,0.6946910318408999,0.00013361315753556381,0.05971160729196784,0.02382537610117643,0.06454854319305171,0.008683725861433723,0.037756293595425754,0.06303975020240321,0.031069646942562607,0.33753361686907174,0.42155567950414297,0.9638791471668007,0.03491577599127821,0.00010821193222024411,0.014294730459176154,0.03555358603728158,0.053169747252870984,0.020624995172555914,0.053421039343542254,0.00017298388546287986,0.03495170657344236,0.055134907811540936,0.45132986714580686,0.7923238034332338,0.20138280568133396,0.00013233144491297917,0.003384094613680711,0.05381020679286073,0.011140601015760228,0.01416120715130833,0.039267208995788935,0.00417934711296933,0.02897555690944392
0.4912234255090335,0.3810988156010896,0.7556650324645805,0.050278745437052505,0.0002868638416010895,0.04676054082613936,0.014447189235588619,0.041148086968750025,0.055633613841419946,0.0016161111987425814,0.046979204586059364,0.014160563112652201,0.42420274499611593,0.2272065062703828,0.13557084682859893,0.6347116965642202,1.0462316342482694e-05,0.022647790730010327,0.06364092384003582,0.04422952511296742,0.03404905235940052,0.035074655427539514,0.05023012847198063,0.060775430108844675,0.7896157632924647,0.032148240915777455,0.6630211803825177,0.19868341186261135,0.00012243526537262272,0.0015171271304662288,0.042846076625188696,0.010985506584967282,0.0343930725959368,0.0439622175258424,0.04292744492184282,0.011069521078652882,0.5366328149132569,0.09414473877868054,0.25726489292364735,0.2618719994400632,9.280454689076526e-05,0.04365771460630952,0.015073070343474366,0.06640597951481778,0.0545115060832389,0.0022573612210518555,0.002092053830240342,0.06474022703587233
0.7862949507318155,0.17597447823081422,0.41337146997901675,0.2989731414260882,0.0002498353701044158,0.017207031044233326,0.02458544217661122,0.008496497447311834,0.017480299122121415,0.05277346565350341,0.022203405905482105,0.015222849600128475,0.4328459354855648,0.3835399806556436,0.6328281751123775,0.2143794615546896,6.450794277315135e-05,0.0014597109229460036,0.06298021277239085,0.061635558527636664,0.0356248496876562,0.0639366872376053,0.012572053976786818,0.008749422656479234,0.05831864386597377,0.603068738640761,0.30158476599262446,0.5817259943310804,5.10035597130516e-05,0.015293816231073993,0.014135691235388527,0.046195392714454366,0.06646137201545278,0.02450786042048122,0.0042189793113511,0.006496577960348974,0.8114752807371495,0.0309857295077907,0.27390122621903024,0.06557670971709582,0.000136200697764112,0.020298742115820723,0.005350047067892085,0.03542069473238544,0.06006905072025821,0.025301826178825274,0.014873341553576773,0.010039774772091035
0.8392003482046541,0.09289624450063802,0.6993570144894792,0.16328738367483742,4.0340935023308586e-05,0.025044164206744643,0.037032954937304186,0.012232808529259858,0.044418630302029215,0.017678117828511728,0.015851612700743884,0.05180014625496372,0.1770917543919736,0.5082041922342145,0.05606286771564003,0.894863052795597,0.00011960490182826476,0.04425464298452636,0.02654025389885622,0.017156081778140892,0.005211358303817893,0.029179693819454778,0.05003008118062305,0.04366426025422635,0.8861179295556374,0.10157118301817455,0.24988943718543608,0.09103040171405184,7.059618766758027e-05,0.029633500448200782,0.015032535248856694,0.001055993472246917,0.011623974248071715,0.028539461747135907,0.021757104231187423,0.04474100082020466,0.17215829739221297,0.44638123728555945,0.7016831449867834,0.27086349742749055,0.0002565227079012648,0.009127865708977901,0.06473938938203136,0.04170555670202791,0.05640974645784795,0.05661337744117486,0.05091101978820975,0.002044725080220335
0.6238518466946472,0.13401295024015983,0.6677680651226126,0.22301503729454847,0.0001807267323520555,0.0006410337887481377,0.026389731673948574,0.05431442197195131,0.011877244399068534,0.01479459741929142,0.05524535057909107,0.04233676784902569,0.4903827019243372,0.03505482234381362,0.42707377944356223,0.2441270172741695,0.000225715571899937,0.054785612294091006,0.0008266599397582242,0.014390590192828212,0.05026496476075502,0.013731715161989407,0.01317813201240283,0.0640708018923252,0.8350403926962223,0.026624415304544784,0.9042080899588002,0.0420250646970185,0.00017927616702294237,0.04188424092121045,0.006442834258473876,0.012593793926123826,0.023903867700239494,0.005586074819009716,0.02348941151618178,0.06053376214182164,0.8439006813244044,0.054747000793833774,0.3205400955007028,0.5554331830187359,0.0002430109812250193,0.041622166523433916,0.01952427315387346,0.014604818800727566,0.017733594971549797,0.014240727998391005,0.028173069610522676,0.024114328481611064
0.6614088764187367,0.17451790038179343,0.15726786711658733,0.323409144335205,5.1935593098552325e-06,0.023092097199489577,0.06604881229675896,0.024968530815345485,0.022928532255905038,0.021888869346032923,0.048974430326982545,0.01185642434988003,0.7473465130292213,0.17978240168254306,0.6281772778206889,0.10430754766801054,0.00028284897353805045,4.6699122865387895e-05,0.037173102946186164,0.0560161605447228,0.054367936918230164,0.023509692930403284,0.03361451953842509,0.0044887935128886565,0.2052833977147372,0.19205923409209033,0.06263045689021132,0.6100836280051538,8.781861039988334e-05,0.06016351102663775,0.005864511052692306,0.05795856646152433,0.01875046208588477,0.04919789938366687,0.018814412944734495,0.04704806888594416,0.13788027987959514,0.7840507295348587,0.9460041661002663,0.002644577511452612,4.509627501117562e-06,0.017919596905766243,0.049584593429224826,0.06093927376917003,0.02523024356603618,0.0068103041717731605,0.03223975408368494,0.043823514189888974
0.1865347891155203,0.062041193285561,0.13226075652733482,0.5948044320657466,0.00010946335083284668,0.008414254537044615,0.03983323390996999,0.02432357309366551,0.03777099519456298,0.03731131751131053,0.036589856163647426,0.06057778712974129,0.8825457129767399,0.10650438464866797,0.2943911475492353,0.5853143125643214,8.584367307997575e-05,0.04150708348716911,0.032168337077931264,0.05282660029975344,0.025087661292561854,0.06056511202716576,0.03912143753272662,0.04675433767952253,0.7746548607925553,0.16700365358186858,0.14532598906704697,0.13992887373851912,0.0002326609740434469,0.004210017686287104,0.01051251777501488,0.05603954028531843,0.03243293398721408,0.053929362127503384,0.018229495554123933,0.024795404381536167,0.1297383001559556,0.261186823938902,0.4354450379373327,0.0054008156354348955,0.00022815932781656442,0.01325863470483254,0.03729765384018518,0.0341343950158375,0.030800173151821424,0.05342324289160135,0.03550827927678146,0.008224390688023081
0.3366308055238838,0.0018191771343711498,0.4064257389267323,0.30725903153556117,9.769659411334884e-05,0.02859089572411751,0.06387059996772143,0.03392967574641458,0.007682841827966659,0.0467908335936046,0.04202819276731237,0.01392798638738552,0.9213508025888029,0.04369816557986986,0.4937960283087059,0.03995898285787745,1.810423178160839e-05,0.04689807787206306,0.059592411142893584,0.03866295759160176,0.005808312164153108,0.030969993899034525,0.04478270530911783,0.005650205874843076,0.5020732113327239,0.027542454513988613,0.5618915982782173,0.0024462953440427715,0.00010609010007210784,0.035066513386002106,0.05648408807720976,0.03132032684367938,0.018279930534190757,0.006336841959149674,0.021231934310269245,0.05074355704787922,0.7684348095087469,0.18962498382634493,0.9127484884995045,0.022472538577876885,9.161495613757938e-05,0.001329334675885453,0.058202336255256545,0.01269143565814013,0.002520633791681405,0.03257654741429493,0.04156256803637695,0.018597116446058888
0.1986179921558952,0.16136390375710594,0.01059789151049689,0.613002329354432,4.391556840331962e-05,0.04557760350244311,0.017607926691868326,0.007820688695195728,0.05374738356963672,0.05016415587016755,0.0013848202656734153,0.061087422436494114,0.807333678136385,0.09258014296523272,0.11310947698201482,0.27406373413136775,0.00022727053096326764,0.031773621797257484,0.05441369592670173,0.0034932970520808074,0.0073905266609552425,0.040801116807482926,0.032968385656675155,0.023525553295233738,0.4084454280568785,0.42502437020601436,0.3571156242060116,0.05876170649363262,0.00012821367228149213,0.03572696959026477,0.011387034544166404,0.024442084415208547,0.0389764666216852,0.010686293801390809,0.02622014248649729,0.04794084705119996,0.792641886586885,0.026476149936383662,0.9234670647472657,0.038650408832678354,0.00027839854885576413,0.06361252989999075,0.05034689612758648,0.058127283953340936,0.012264658161884967,0.013722256475078163,0.026685953060959746,0.02054626744505909
0.45582089286952815,0.07887276652958165,0.7244987206470039,0.12584001427013494,6.014629775444309e-05,0.05228028975415776,0.05760583627856633,0.03019658535643325,0.013975335976714411,0.006697287410628185,0.035987844109382335,0.022582570768324546,0.6493703835003373,0.3417199789525823,0.5388095091734079,0.15597678226152523,0.0002554440135182099,0.050750105938247664,0.06255570047091465,0.0199478334150728,0.053475853540797195,0.039195872549513136,0.05908273670354278,0.04601745100965932,0.9397106480823804,0.004803193541965617,0.9496249524096128,0.0010777965044470518,0.00023864041951933223,0.023749042755046464,0.009826704003014103,0.016144871615647153,0.0062125953740684164,0.041724959646715715,0.019996800204464624,0.01649027182698317,0.5938319905778918,0.08646485828488991,0.6475257397498948,0.1705242779868661,3.6619824496785756e-05,0.01838708865689495,0.028355900868642307,0.02428040304925011,0.05061984350509574,0.022695752358877688,0.018455096438072915,0.024856355670272678
0.567640533536619,0.21018326705067458,0.2284195681923012,0.25905681423762,8.166773805290802e-06,0.03779215716924113,0.0033299495492524808,0.062497801367226734,0.015753769949860597,0.0398801563943329,0.014105808175951808,0.00862902724695258,0.5270383414863778,0.44852661934768595,0.36146180673927586,0.2300178401821048,0.00026361203050247905,0.00585699133151791,0.03924743979376807,0.007194337850243117,0.04849769238365065,0.03836643378488098,0.0015059848090818826,0.03924215042875526,0.0496711658428451,0.1835320590863004,0.6380755522835776,0.3457374527623147,0.00027020613124351545,0.017573881705500543,0.05157843204674173,0.06063905083625778,0.052962652333821116,0.036125301626720646,0.003044938461133797,0.0009452718724010269,0.8004113245080559,0.1863212778294194,0.41692428122611336,0.288670057454307,0.0002866438070057139,0.007700611744141193,0.00837631271894907,0.04808743603326458,0.02133139056145016,0.001106989484596513,0.023684169806160886,0.056910083785352825
